Element_ID,Stretch_Value
1402,1.02554154816
1403,1.05881765581
1404,1.06828500702
1405,1.06071822675
1406,1.0684528182
1407,1.06034589331
1408,1.06505846103
1409,1.04106028672
1410,1.04631575435
1411,1.05978675477
1412,1.04291348299
1413,1.03952841836
1414,1.03908431009
1415,1.0578152851
1416,1.05566193859
1417,1.05212997418
1418,1.05053001131
1419,1.02610031518
1420,1.05322638998
1421,1.04539199717
1422,1.05315512907
1423,1.06147941152
1424,1.04176755755
1425,1.06341360315
1426,1.04091666023
1427,1.06635112575
1428,1.04577674944
1429,1.0446257162
1430,1.05997265077
1431,1.04168445623
1432,1.04864822897
1433,1.06317589093
1434,1.04306500871
1435,1.05448796025
1436,1.03408799205
1437,1.0427290707
1438,1.04962769854
1439,1.05639818481
1440,1.03678258679
1441,1.04180077734
1442,1.0387828005
1443,1.02807263793
1444,1.05292574817
1445,1.06388915199
1446,1.03886919205
1447,1.05962504399
1448,1.06061040744
1449,1.04853652809
1450,1.05047366132
1451,1.05723260826
1452,1.05253460332
1453,1.07702216265
1454,1.02155447565
1455,1.05592696516
1456,1.07741789895
1457,1.05356196917
1458,1.0434624226
1459,1.04356667402
1460,1.02313306388
1461,1.03988035246
1462,1.05457632438
1463,1.05273116226
1464,1.06062602281
1465,1.06232756353
1466,1.02273162738
1467,1.06053258217
1468,1.03516212359
1469,1.04483407667
1470,1.05081640628
1471,1.05093584266
1472,1.05496933713
1473,1.04662143795
1474,1.05071872527
1475,1.03739581573
1476,1.04888837193
1477,1.05570987517
1478,1.05359960163
1479,1.0513635311
1480,1.04724106998
1481,1.05421128405
1482,1.06129538095
1483,1.06947786825
1484,1.05763348572
1485,1.06416088866
1486,1.05337384621
1487,1.06003113957
1488,1.04540682459
1489,1.04505925042
